label,type,family,covars,n_tests,mean_mae_rate,sd_mae_rate,mean_rmse_rate,mean_mae_log,mean_cor_rate,mean_mae_count,sd_mae_count,mean_rmse_count,mean_cor_count,mean_zero_acc,skill_mae_rate,skill_rmse_rate,skill_mae_count,skill_rmse_count,rank_rate,rank_count
"Hurdle GLM_ISLAND (island_basin_year, log(max_wind_speed) & log(sdi))",hurdle,glm_island,island_basin_year,25,1.5952944265578224,0.8266924812953688,14.752452213338719,2.250027627807097,-0.07146646731056643,380.2843985761852,257.4460526975946,5299.040968589566,0.011242555234409656,0.4730296456977585,0.7018110031985891,0.01654882765319665,0.8459038496156032,0.33868954509501914,38.0,184.0
"Hurdle GLM_ISLAND (island_basin_year, log(max_wind_speed))",hurdle,glm_island,island_basin_year,25,1.5961943756839239,0.8252411218475012,14.752206544348436,2.2556135958774983,-0.06695008340110953,377.05039491157396,257.56488745364237,5296.559205375732,0.01358266853519666,0.4724511930585683,0.7016427866470755,0.016565204825819135,0.8472143096736846,0.3389992645272023,46.0,179.0
"Hurdle GLM_ISLAND (island_basin_year, log(sdi))",hurdle,glm_island,island_basin_year,25,1.6305889088812056,0.8400578136867323,14.839776249981616,1.6400696682954974,-0.01043653972326328,383.38810029058004,269.43217816031864,5375.226891966911,0.057079723631313084,0.5901663051337672,0.6952138346123844,0.010727495377816476,0.8446461895908418,0.32918168358863065,95.0,196.0
"Hurdle GLM_ISLAND (island_basin_year, no log)",hurdle,glm_island,island_basin_year,25,1.6292539562119979,0.823898111768895,14.828585841622303,1.6677579256484367,-0.011498795972956201,392.773927180828,264.55543361795577,5385.981753120199,0.06451318732858669,0.591467823571945,0.6954633610888652,0.01147348798032466,0.840842931299477,0.3278394969243117,94.0,238.0
"Hurdle GLM_SM (base, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,base,25,2.6997606341634484,2.019010712979815,18.125149708025763,2.1537447661502647,0.09954404202966534,433.0140635533518,225.6066677636086,5349.128957693537,0.016686390639054784,0.4960231381055676,0.4953665594869673,-0.20828723737211985,0.8245371082650177,0.3324386572351279,344.0,328.0
"Hurdle GLM_SM (base, log(max_wind_speed))",hurdle,glm_sm,base,25,2.318001695225034,1.6163972602712433,16.60949487929307,1.9891986675596491,0.11331358800653193,434.02900077055745,229.53360042925812,5365.853188849967,0.026439895460300067,0.525234996384671,0.5667241177702005,-0.10724827133211945,0.8241258425948014,0.3303515042994263,283.0,331.0
"Hurdle GLM_SM (base, log(sdi))",hurdle,glm_sm,base,25,2.708115094985696,2.055126144048227,18.525758793915095,2.174263306350767,0.10512544208045473,435.85710272994135,224.61317531416668,5357.130818206047,0.019670823283290936,0.4838756326825741,0.49380496167158594,-0.23499327034028106,0.8233850720675171,0.33144003992928317,346.0,336.0
"Hurdle GLM_SM (base, no log)",hurdle,glm_sm,base,25,2.341752193942973,1.6696205867608374,17.017757750042502,2.0125814220708804,0.11450618433703656,435.5210805412914,228.77536200298164,5375.40988672959,0.029692730156343047,0.5161243673174258,0.5622847257254877,-0.13446453294462413,0.8235212325987106,0.3291588461826793,294.0,335.0
"Hurdle GLM_SM (basin, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,basin,25,2.892066362067524,1.6062468968433592,18.301050029006383,1.61664258816307,0.0009291349196875263,347.26532415032483,271.24142025473435,5187.660998567627,0.19148841331409813,0.5246565437454809,0.45942118719189085,-0.22001338122826875,0.8592836050758095,0.352589558150045,369.0,137.0
"Hurdle GLM_SM (basin, log(max_wind_speed))",hurdle,glm_sm,basin,25,2.728070252276939,1.4541677092456604,17.503819038073505,1.5587139460318769,0.0037988103540128625,348.066413811688,270.87470042994124,5145.461988513095,0.23088958572710006,0.5422993492407809,0.49007498666845795,-0.16686711501259244,0.8589589931974599,0.35785591610068557,350.0,141.0
"Hurdle GLM_SM (basin, log(sdi))",hurdle,glm_sm,basin,25,3.2414589758269314,1.7418649946503815,20.697663024474572,1.6540419858569664,0.006738123529924206,341.06106935035865,271.49224163487094,5137.799102142753,0.2437215912412836,0.5088937093275488,0.39411347267079067,-0.3797801661647886,0.8617976492602626,0.3588122300641923,391.0,118.0
"Hurdle GLM_SM (basin, no log)",hurdle,glm_sm,basin,25,3.062528190465761,1.6032497391840395,19.639705198480574,1.605515542622312,0.01079186163732562,340.76847574443104,270.59651892752817,5089.088511816341,0.2872253592222317,0.5216196673897324,0.4275588295249865,-0.3092529175947827,0.8619162119687758,0.364891221119063,380.0,117.0
"Hurdle GLM_SM (year, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,year,25,2.750938507933331,2.1383787077416785,19.218745349783173,2.0841240250439688,0.054234073888929986,453.8963675486953,233.28701352881052,5399.595104393824,0.013551009667257042,0.511352133044107,0.4858005015958239,-0.28119023006829336,0.8160753289522529,0.3261405760107151,356.0,432.0
"Hurdle GLM_SM (year, log(max_wind_speed))",hurdle,glm_sm,year,25,2.3340914091060996,1.6963628852070995,17.29834918869252,1.9245260355266567,0.05477471809447608,451.7887356934859,236.6336945120112,5416.720145869159,0.02036094338629809,0.5398409255242227,0.5637166631203595,-0.15316976074677435,0.8169293686039749,0.3240034026928543,290.0,360.0
"Hurdle GLM_SM (year, log(sdi))",hurdle,glm_sm,year,25,2.7508632223739835,2.1500294758996126,19.534781841397827,2.109253157754927,0.05904426987776198,456.2846095933397,237.66004882191413,5420.83699402749,0.019034078360159634,0.49689081706435284,0.48581457381035786,-0.3022583517397386,0.8151075824271686,0.32348962770139866,355.0,436.0
"Hurdle GLM_SM (year, no log)",hurdle,glm_sm,year,25,2.357079418798203,1.7439104253297313,17.716731766384,1.9523588662511528,0.05864008713134583,452.15960861760726,238.77652035491977,5431.096720353368,0.025821871198183917,0.5323210412147505,0.5594197938814065,-0.1810606381798927,0.8167790861046063,0.3222092329424253,299.0,361.0
"Hurdle GLM_SM (basin_year, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,basin_year,25,2.7816245029659608,1.515409699420397,17.868263489205948,1.6170039856058849,-0.001765519839024468,351.11144451491606,267.75513460995427,5149.709605092034,0.2279907282789498,0.5281272595806218,0.4800647415240129,-0.1911622842182532,0.8577251074242688,0.3573258214536108,361.0,146.0
"Hurdle GLM_SM (basin_year, log(max_wind_speed))",hurdle,glm_sm,basin_year,25,2.6776672510101664,1.4075774531779583,17.268141021060693,1.5865789395437124,0.0005053729322599758,347.4775741101093,269.70224241032474,5100.020254855726,0.2731092059064551,0.5359363702096891,0.4994962070609523,-0.1511559763641952,0.8591975986505012,0.3635269599244182,337.0,138.0
"Hurdle GLM_SM (basin_year, log(sdi))",hurdle,glm_sm,basin_year,25,3.1120768596490533,1.6273549562533152,19.49205229857091,1.6584474477146025,0.0037701809499437354,342.8736361588306,268.13102626844784,5076.729745692242,0.29529978051257655,0.5080260303687636,0.4182972990446908,-0.29940984775007795,0.8610631737767933,0.36643357213994354,382.0,122.0
"Hurdle GLM_SM (basin_year, no log)",hurdle,glm_sm,basin_year,25,3.0032143517583134,1.5246905729243354,18.74196852320302,1.6351596956067718,0.007336838615062079,339.3865524356055,269.2409578884982,5027.7212272406605,0.33900441852674884,0.509472161966739,0.4386456444515434,-0.24940658337231647,0.8624761851436255,0.3725497440705904,375.0,112.0
"Hurdle GLM_SM (island, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,island,25,2.5742923204438997,2.1857731984373716,19.666007082215,1.7291141077061642,0.01143663192891049,401.8696968969937,245.49044867058265,5321.9376545900295,0.0826676529768947,0.5690527838033261,0.5188188263385001,-0.3110062951363255,0.8371572079216789,0.3358320812775968,325.0,261.0
"Hurdle GLM_SM (island, log(max_wind_speed))",hurdle,glm_sm,island,25,2.334847834557307,1.6975254509548485,16.970870864783674,1.6480106353843285,0.02038108744121614,406.0399332533728,244.45219187288257,5299.159409223488,0.10252896851045595,0.5836587129428779,0.5635752737049038,-0.13133888565503038,0.8354673742837041,0.33867476392424456,291.0,272.0
"Hurdle GLM_SM (island, log(sdi))",hurdle,glm_sm,island,25,2.563187128367569,2.035240055995472,18.77910857586903,1.7871414440611486,0.016316664292118813,407.1457405495959,241.9500428632799,5335.343904660226,0.08673739853482172,0.5610990600144613,0.5208945849128424,-0.25188247197762825,0.8350192868837135,0.33415900620891104,322.0,273.0
"Hurdle GLM_SM (island, no log)",hurdle,glm_sm,island,25,2.3670453090498125,1.6408400581571247,16.845306078691173,1.701337176236592,0.025831623314333852,411.48102295732224,240.0661937127148,5317.2452346702285,0.10294355459578187,0.5749819233550253,0.557556991149266,-0.12296828839415652,0.8332625744538557,0.3364176865541295,301.0,282.0
"Hurdle GLM_SM (island_basin, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,island_basin,25,3.1228665637072197,2.0329036912880447,23.079764910248834,1.5695925852952375,-0.0025068411882742192,352.775687377803,274.1210833577559,5257.418165024181,0.12836946931333368,0.5373825018076644,0.41628051081091577,-0.5385795886835782,0.8570507347194306,0.34388399354774957,383.0,148.0
"Hurdle GLM_SM (island_basin, log(max_wind_speed))",hurdle,glm_sm,island_basin,25,2.8833676656743727,1.7271749763500144,19.773165991802227,1.5190537601521923,0.0005076076889047031,354.3777649656159,274.32179505704516,5216.889980367184,0.1677377104781108,0.5515545914678236,0.46104712877845466,-0.3181498909085374,0.8564015521870327,0.3489418355970677,368.0,150.0
"Hurdle GLM_SM (island_basin, log(sdi))",hurdle,glm_sm,island_basin,25,3.4514755531739487,2.1746198162932524,24.039692321091554,1.6109885671734148,0.0020042864175870124,346.6445096986286,275.8668874264708,5216.583368282876,0.16170076702433822,0.5224873463485177,0.3548576265597385,-0.6025717795349088,0.8595351671106117,0.3489801002147891,406.0,133.0
"Hurdle GLM_SM (island_basin, no log)",hurdle,glm_sm,island_basin,25,3.257828082550727,2.0202338192713674,22.10806363614683,1.5687131048311398,0.005853699450984124,347.50198969674767,275.7670288204513,5169.721298586588,0.2088167421501096,0.5340563991323211,0.39105379451279954,-0.4738025100415302,0.8591877051394226,0.3548283993338823,394.0,139.0
"Hurdle GLM_SM (island_year, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,island_year,25,2.715528907014073,2.5018169309402323,21.8447508595478,1.7436852656448956,0.012425319688531831,409.0978336076036,244.44940539595694,5346.566118152188,0.08485387165690579,0.5641359363702096,0.4924191879019213,-0.45624913958518887,0.834228273561691,0.332758494842156,348.0,277.0
"Hurdle GLM_SM (island_year, log(max_wind_speed))",hurdle,glm_sm,island_year,25,2.4118839899054207,1.8737824472159952,17.82561216135817,1.66540681249512,0.014984945714444552,408.97040130154505,244.36961974178922,5328.176977028587,0.0918865173340532,0.5836587129428779,0.5491758415384811,-0.18831899431854948,0.8342799107781316,0.3350534254444755,303.0,275.0
"Hurdle GLM_SM (island_year, log(sdi))",hurdle,glm_sm,island_year,25,2.693658483242726,2.2991525645177515,20.309702329908426,1.8050054314201829,0.01874712098724881,413.83863276848484,241.82523679147062,5380.36778199807,0.08626168223560347,0.5541576283441794,0.49650716038864984,-0.3539173201526131,0.8323072405054506,0.32854011007650374,342.0,287.0
"Hurdle GLM_SM (island_year, no log)",hurdle,glm_sm,island_year,25,2.450787041097957,1.8321112479538795,17.69072972498143,1.7200057108949494,0.022253154734082948,413.61790626449886,240.92373709585704,5361.711504483655,0.09207227932193078,0.5736804049168475,0.5419041670347051,-0.17932724919947307,0.8323966817359596,0.33086837880343445,307.0,285.0
"Hurdle GLM_SM (island_basin_year, log(max_wind_speed) & log(sdi))",hurdle,glm_sm,island_basin_year,25,2.7997110170704085,1.4568947939263508,17.97625583756496,1.5180599950436635,-0.0017205126682823613,343.01573847119124,272.8378996809165,5079.965415939278,0.2884836222609711,0.5742588575560376,0.47668404927896024,-0.19836143999671596,0.8610055920843087,0.36602976651253416,363.0,123.0
"Hurdle GLM_SM (island_basin_year, log(max_wind_speed))",hurdle,glm_sm,island_basin_year,25,2.7748847301193695,1.357937570120069,17.98465942254856,1.5501174695035451,0.002119042595753801,341.89692297021776,271.88168006657804,5028.14833957186,0.3242114845263446,0.5592190889370933,0.48132452534218295,-0.19892165299619036,0.8614589505768893,0.3724964412462274,358.0,121.0
"Hurdle GLM_SM (island_basin_year, log(sdi))",hurdle,glm_sm,island_basin_year,25,3.026241327787785,1.6081207949734944,18.94038720257297,1.5560105871253016,0.002424838181069516,333.7537393005693,274.3620834759994,5018.143588852508,0.33849623159792597,0.5569052783803327,0.4343414917087711,-0.26263388145266187,0.8647586737842154,0.3737450155238454,377.0,95.0
"Hurdle GLM_SM (island_basin_year, no log)",hurdle,glm_sm,island_basin_year,25,3.0411379017320197,1.5159030891282927,18.920832648573214,1.5960199302350508,0.008197799212847185,333.240502207175,272.53379248945384,4954.865502622126,0.3771741667902653,0.540708604483008,0.4315570562050416,-0.26133030501820365,0.8649666440838718,0.3816420029671542,378.0,89.0
"Hurdle GLM_SM_INT (base, log(max_wind_speed) & log(sdi))",hurdle,glm_sm_int,base,25,2.622221305963596,1.9778229797924392,17.848642054845293,2.2501170695370587,0.05990847103453362,442.7187896584964,223.7199659297462,5427.63401597581,0.011685538654092316,0.4497469269703543,0.5098600436386411,-0.18985424929998618,0.8206046278925994,0.3226413720069651,330.0,354.0
"Hurdle GLM_SM_INT (base, log(max_wind_speed))",hurdle,glm_sm_int,base,25,2.2958877014860812,1.6429172309085327,16.611029251621915,2.10092315180204,0.08953861616400839,434.840895590089,231.93332485291947,5417.652969647296,0.021796647586578226,0.47013738250180764,0.570857617830449,-0.10735055807359117,0.8237968523267933,0.3238869880207047,281.0,332.0
"Hurdle GLM_SM_INT (base, log(sdi))",hurdle,glm_sm_int,base,25,2.6420653120490343,2.0243364149636376,18.493168366316432,2.260258364897488,0.04993500112056196,456.3965415962948,224.19563069896148,5508.417870798968,0.01101117425924018,0.44526391901663054,0.5061508447794025,-0.23282067599693468,0.8150622261337609,0.3125596972098178,333.0,438.0
"Hurdle GLM_SM_INT (base, no log)",hurdle,glm_sm_int,base,25,2.3295975843205716,1.684123804760106,17.106496975079157,2.1174199615129106,0.0703222500928921,445.4845393712057,230.53897150273394,5472.2192146121515,0.02181913121609315,0.4642082429501085,0.5645566391663419,-0.14038020673454077,0.8194839103842005,0.31707722216041734,288.0,355.0
"Hurdle GLM_SM_INT (basin, log(max_wind_speed) & log(sdi))",hurdle,glm_sm_int,basin,25,4.2188209478447805,1.8199327061271044,25.754239508860994,1.928056247947835,0.0059469857641089524,326.48155413102023,273.9998198172824,5012.828157397583,0.3407855055575811,0.40332610267534347,0.21142707880135925,-0.7168696208342138,0.8677054571487334,0.3744083714809534,425.0,80.0
"Hurdle GLM_SM_INT (basin, log(max_wind_speed))",hurdle,glm_sm_int,basin,25,4.0894791272837185,1.9918881044574246,28.787745677749914,1.8722191378706803,0.007826267945272138,327.9585424938823,274.6732738259887,5003.76727430541,0.34147317341910927,0.40983369486623283,0.23560337320538993,-0.9190939802134399,0.8671069623860459,0.3755391528346067,421.0,81.0
"Hurdle GLM_SM_INT (basin, log(sdi))",hurdle,glm_sm_int,basin,25,4.908362857730346,2.4396105722326524,33.67316220786499,1.9691501260206417,0.019808905357960465,314.5388896619236,269.21878005271503,4861.288180306003,0.43085208387403723,0.3865509761388286,0.08253939077441619,-1.2447733008080175,0.8725447790533674,0.3933202787073279,433.0,51.0
"Hurdle GLM_SM_INT (basin, no log)",hurdle,glm_sm_int,basin,25,4.726192039780794,2.6167469725127415,36.1147567268045,1.9236658246515221,0.02036062418618865,316.09057402701103,270.41978789023693,4865.0549000679,0.4256641545615063,0.39002169197396963,0.11659036753867336,-1.407538714809868,0.8719160165057402,0.392850199088392,430.0,53.0
"Hurdle GLM_SM_INT (year, log(max_wind_speed) & log(sdi))",hurdle,glm_sm_int,year,25,2.6756853312408673,2.0547222586475073,18.834227654623156,2.1686361665584255,0.02644396313628565,465.0049107383316,232.07671337924754,5505.056524603926,0.008181274845975911,0.46767895878524945,0.49986666323375006,-0.2555569066977357,0.8115740037642862,0.31297918696173943,336.0,452.0
"Hurdle GLM_SM_INT (year, log(max_wind_speed))",hurdle,glm_sm_int,year,25,2.3141441902638817,1.6982570556021304,17.222021368190646,2.021554619578147,0.03626452901621494,455.59779780124995,238.65517250637495,5495.04461949726,0.015350536357484578,0.49298626174981924,0.5674451542857009,-0.14808147552681805,0.815385887436777,0.3142286540935848,282.0,435.0
"Hurdle GLM_SM_INT (year, log(sdi))",hurdle,glm_sm_int,year,25,2.6845099203559926,2.0914644000546376,19.459963558492777,2.185027049257518,0.024200269867787137,476.64804002945425,236.1518212080005,5584.119475700409,0.00964292127827353,0.4591467823571945,0.4982171900508583,-0.2972706976892874,0.806856057382822,0.30311227774822913,339.0,456.0
"Hurdle GLM_SM_INT (year, no log)",hurdle,glm_sm_int,year,25,2.3483014795994013,1.739366796018329,17.77703640626528,2.0425205565650306,0.030343275571352715,465.16408382664525,240.51128095607893,5557.1274570933665,0.01755329427754456,0.4863340563991323,0.5610605473624566,-0.18508076093179526,0.8115095047728846,0.30648083145627447,297.0,453.0
"Hurdle GLM_SM_INT (basin_year, log(max_wind_speed) & log(sdi))",hurdle,glm_sm_int,basin_year,25,3.560612886364635,1.715702646772579,22.260674916753047,1.86713852629852,0.005496362689246449,331.9067629360243,268.40070863573595,4977.768387436505,0.3483665110157777,0.4271872740419378,0.33445791139999115,-0.483976123258852,0.865507092464269,0.37878376554928717,409.0,86.0
"Hurdle GLM_SM_INT (basin_year, log(max_wind_speed))",hurdle,glm_sm_int,basin_year,25,3.6978537839416967,2.138784665747887,29.493822273370785,1.8374854050434066,0.00739618311813273,329.5168447612509,270.9591822965068,4957.646547906677,0.3651007356757322,0.42559652928416486,0.308805138540419,-0.9661635687596843,0.8664755181789319,0.38129493368930956,414.0,83.0
"Hurdle GLM_SM_INT (basin_year, log(sdi))",hurdle,glm_sm_int,basin_year,25,4.1732679649316085,2.4007825889370946,30.52730561967883,1.9098981704935307,0.01903146996141322,316.4587531699489,264.66778392637985,4806.744974636054,0.4290499341964904,0.4107013738250181,0.219941744213624,-1.035059261070998,0.8717668255613024,0.4001271693064715,424.0,54.0
